request_id,rq_type,number_passenger,rq_time,earliest_pickup_time,start,end,pickup_location,dropoff_location,access_time,egress_time,direct_route_travel_time,direct_route_distance,offers,decision_time,chosen_operator_id,operator_id,vehicle_id,pickup_time,dropoff_time,fare,modal_state
2,BasicRequest,1,60,60,2988;-1;-1,2976;-1;-1,,,,,134.3821430723187,1582.840839174761,0:t_wait:0;t_drive:164.3821430723187;fare:158;vid:6,,,0,6,60,224.3821430723187,158,0
5,BasicRequest,1,180,180,2981;-1;-1,2986;-1;-1,,,,,145.75221823654294,1365.123481873401,0:t_wait:0;t_drive:175.75221823654294;fare:136;vid:1,,,0,1,180.0,355.75221823654294,136,0
7,BasicRequest,1,180,180,2991;-1;-1,2992;-1;-1,,,,,35.86219739568159,498.08607494002206,0:t_wait:61.393890604318415;t_drive:65.86219739568156;fare:100;vid:3,,,0,3,241.39389060431841,307.2560879999999,100,0
10,BasicRequest,1,300,300,2979;-1;-1,2982;-1;-1,,,,,48.027808219373625,400.2317351614469,0:t_wait:37.42546113022888;t_drive:78.02780821937364;fare:100;vid:0,,,0,0,337.42546113022894,415.4532693496026,100,0
3,BasicRequest,1,120,120,2979;-1;-1,2972;-1;-1,,,,,248.48565138180408,2598.7980239904605,0:t_wait:37.42546113022891;t_drive:278.48565138180413;fare:259;vid:0,,,0,2,156.1792404322035,434.6648918140075,259,0
4,BasicRequest,1,120,120,2984;-1;-1,2992;-1;-1,,,,,244.36331714248752,2495.7221787710323,0:t_wait:133.26973817671225;t_drive:274.3633171424875;fare:249;vid:1,,,0,4,166.32663142567893,440.6899485681664,249,0
6,BasicRequest,1,180,180,2970;-1;-1,2974;-1;-1,,,,,171.40087382851814,1831.1908244961664,0:t_wait:47.7124542727891;t_drive:201.40087382851817;fare:183;vid:5,,,0,5,227.71245427278907,429.11332810130716,183,0
1,BasicRequest,1,60,60,2969;-1;-1,2986;-1;-1,,,,,237.17544633434414,2168.5367546436687,0:t_wait:133.9859750527389;t_drive:267.1754463343441;fare:216;vid:8,,,0,5,117.93167148282812,465.66371781717214,216,0
9,BasicRequest,1,240,240,2974;-1;-1,2984;-1;-1,,,,,76.72125937032003,685.0623045417705,0:t_wait:172.82362064727477;t_drive:106.72125937032001;fare:100;vid:0,,,0,6,355.38656039522596,462.107819765546,100,0
0,BasicRequest,1,60,60,2973;-1;-1,2968;-1;-1,,,,,210.33560283374288,2456.135150468651,0:t_wait:200.9820240347616;t_drive:240.33560283374288;fare:245;vid:7,,,0,7,260.98202403476154,501.31762686850414,245,0
20,BasicRequest,1,600,600,2989;-1;-1,2975;-1;-1,,,,,126.96715614988648,1557.6160345823869,0:,,,,,,,,0
21,BasicRequest,1,600,600,2989;-1;-1,2983;-1;-1,,,,,228.90991779071337,2321.4607625416584,0:,,,,,,,,0
23,BasicRequest,1,660,660,2969;-1;-1,2983;-1;-1,,,,,279.6765855629719,3227.3280516466893,0:,,,,,,,,0
11,BasicRequest,1,300,300,2984;-1;-1,2979;-1;-1,,,,,129.35824511263414,1077.9853759386178,0:t_wait:169.11046389099795;t_drive:159.3582451126341;fare:107;vid:1,,,0,0,525.8082560175949,685.1665011302289,107,0
14,BasicRequest,1,360,360,2973;-1;-1,2979;-1;-1,,,,,214.42192888872188,2029.9896384970039,0:t_wait:80.76132754348163;t_drive:310.8654454601505;fare:202;vid:1,,,0,1,440.7613275434816,715.1832564322034,202,0
12,BasicRequest,1,360,360,2990;-1;-1,2980;-1;-1,,,,,183.0318893854258,2002.113969023027,0:t_wait:139.41977141386207;t_drive:213.0318893854257;fare:200;vid:3,,,0,3,499.4197714138621,712.4516607992877,200,0
18,BasicRequest,1,540,540,2985;-1;-1,2981;-1;-1,,,,,118.68608378068984,1026.684046143721,0:t_wait:90.80135283991012;t_drive:148.68608378068984;fare:102;vid:5,,,0.0,5.0,630.8013528399102,779.4874366206,102.0,0
8,BasicRequest,1,240,240,2972;-1;-1,2982;-1;-1,,,,,207.37430426614094,2174.530711170986,0:t_wait:198.94606025998434;t_drive:237.374304266141;fare:217;vid:6,,,0.0,8.0,502.24954639311903,739.62385065926,217.0,0
27,BasicRequest,1,780,780,2973;-1;-1,2977;-1;-1,,,,,143.39508320755175,1540.4760006777287,0:,,,,,,,,0
26,BasicRequest,1,660,660,2979;-1;-1,2969;-1;-1,,,,,176.08738061285237,2297.2581998185124,0:t_wait:237.0795325415752;t_drive:206.08738061285248;fare:229;vid:3,,,0,0,685.1665011302289,891.2538817430813,229,0
13,BasicRequest,1,360,360,2971;-1;-1,2966;-1;-1,,,,,293.52613269204465,2495.731738892211,0:t_wait:193.9506081574151;t_drive:323.5261326920446;fare:249;vid:2,,,0,2,553.9506081574152,877.4767408494596,249,0
15,BasicRequest,1,420,420,2969;-1;-1,2975;-1;-1,,,,,235.2593142078593,2740.0593236874183,0:t_wait:110.47733715116556;t_drive:265.25931420785923;fare:274;vid:4,,,0,4,530.4773371511654,865.7360113590244,274,0
22,BasicRequest,1,660,660,2983;-1;-1,2976;-1;-1,,,,,40.54091773259992,286.85326681928507,0:t_wait:157.12915261571084;t_drive:70.54091773259995;fare:100;vid:8,,,0,8,817.1291526157105,887.6700703483104,100,0
19,BasicRequest,1,600,600,2981;-1;-1,2974;-1;-1,,,,,162.7755748063922,1500.4598469308316,0:t_wait:49.00401599999998;t_drive:261.10539194924934;fare:150;vid:1,,,0,1,649.0040159999999,910.1094079492492,150,0
29,BasicRequest,1,900,900,2975;-1;-1,2976;-1;-1,,,,,43.17503937342681,359.7919947785567,0:t_wait:256.5131959509406;t_drive:73.1750393734269;fare:100;vid:0,,,0,1,965.3854895386294,1038.5605289120563,100,0
24,BasicRequest,1,660,660,2989;-1;-1,2979;-1;-1,,,,,271.3270624720319,2658.2385110764562,0:t_wait:48.768855209137996;t_drive:331.327062472032;fare:265;vid:4,,,0,4,708.7688552091378,1070.09591768117,265,0
17,BasicRequest,1,540,540,2980;-1;-1,2990;-1;-1,,,,,293.09504204314567,2515.582030976973,0:t_wait:200.44256994177545;t_drive:323.09504204314567;fare:251;vid:6,,,0,6,740.4425699417751,1063.537611984921,251,0
16,BasicRequest,1,540,540,2980;-1;-1,2993;-1;-1,,,,,280.34763418232785,2980.034721126262,0:t_wait:169.91334574126313;t_drive:310.34763418232785;fare:298;vid:7,,,0,7,709.913345741263,1020.2609799235909,298,0
28,BasicRequest,1,840,840,2985;-1;-1,2972;-1;-1,,,,,121.29189445184034,1503.3785975454011,0:t_wait:184.27377450502422;t_drive:151.29189445184034;fare:150;vid:1,,,0,8,980.9420930841358,1132.2339875359758,150,0
25,BasicRequest,1,660,660,2975;-1;-1,2971;-1;-1,,,,,194.97278947592864,2124.3296456327384,0:t_wait:206.926247379512;t_drive:224.97278947592872;fare:212;vid:0,,,0,5,959.0966061592294,1184.069395635158,212,0
30,BasicRequest,1,960,960,2981;-1;-1,2973;-1;-1,,,,,200.76132754348163,2129.1388889142154,0:t_wait:179.25653209780126;t_drive:230.76132754348168;fare:212;vid:0,,,0,4,1003.9166772489663,1303.007821935305,212,0
33,BasicRequest,1,1080,1080,2967;-1;-1,2985;-1;-1,,,,,260.0224157999395,2734.66777499916,0:t_wait:91.2954359457433;t_drive:290.0224157999394;fare:273;vid:0,,,0,7,1085.8647695471266,1375.8871853470662,273,0
32,BasicRequest,1,1080,1080,2968;-1;-1,2979;-1;-1,,,,,230.26400605497906,2772.5724880283537,0:t_wait:32.15879950498038;t_drive:260.26400605497906;fare:277;vid:7,,,0,0,1134.5952464750255,1394.8592525300055,277,0
35,BasicRequest,1,1140,1140,2975;-1;-1,2991;-1;-1,,,,,196.73489181346008,1899.584204386462,0:t_wait:201.7523901592292;t_drive:226.73489181346008;fare:189;vid:5,,,0,1,1194.841027824343,1421.575919637803,189,0
41,BasicRequest,1,1320,1320,2968;-1;-1,2969;-1;-1,,,,,31.637641524974335,439.4116878468658,0:t_wait:69.38421009919307;t_drive:61.63764152497424;fare:100;vid:2,,,0,2,1389.3842100991924,1451.0218516241669,100,0
43,BasicRequest,1,1380,1380,2971;-1;-1,2988;-1;-1,,,,,56.124238253750924,514.710509971057,0:t_wait:0;t_drive:86.12423825375095;fare:100;vid:5,,,0,5,1380.0,1466.124238253751,100,0
34,BasicRequest,1,1080,1080,2967;-1;-1,2984;-1;-1,,,,,278.3249314716273,2823.715972615483,0:t_wait:91.2954359457433;t_drive:381.97301147162716;fare:282;vid:0,,,0,7,1085.8647695471266,1467.8377810187537,282,0
31,BasicRequest,1,1020,1020,2986;-1;-1,2983;-1;-1,,,,,133.85582951434202,1163.365297003021,0:t_wait:132.54158966511432;t_drive:163.85582951434208;fare:116;vid:1,,,0,8,1274.721217958511,1453.444293187138,116,0
36,BasicRequest,1,1200,1200,2991;-1;-1,2975;-1;-1,,,,,246.9594921865399,2902.561795613538,0:t_wait:133.62918107405835;t_drive:276.9594921865398;fare:290;vid:2,,,0,6,1246.3626871904564,1523.3221793769962,290,0
42,BasicRequest,1,1320,1320,2977;-1;-1,2984;-1;-1,,,,,46.326631425678904,386.05526188065755,0:t_wait:232.55895884883535;t_drive:76.3266314256789;fare:100;vid:0,,,0,8,1409.9673464730008,1516.2939778986797,100,0
37,BasicRequest,1,1200,1200,2979;-1;-1,2990;-1;-1,,,,,216.96869144371541,1831.0588286976288,0:t_wait:154.62787174228743;t_drive:246.96869144371544;fare:183;vid:3,,,0.0,3.0,1354.6278717422872,1601.596563186003,183.0,0
54,BasicRequest,1,1620,1620,2966;-1;-1,2978;-1;-1,,,,,267.09514930965764,2602.981249217213,0:,,,,,,,,0
47,BasicRequest,1,1440,1440,2979;-1;-1,2975;-1;-1,,,,,151.75974624928307,1224.9515235059305,0:t_wait:0;t_drive:181.75974624928313;fare:122;vid:0,,,0.0,0.0,1440.0,1621.7597462492827,122.0,0
38,BasicRequest,1,1260,1260,2968;-1;-1,2980;-1;-1,,,,,169.91334574126316,1986.8272857490092,0:t_wait:129.3842100991933;t_drive:199.91334574126313;fare:198;vid:2,,,0.0,2.0,1389.3842100991924,1636.1069638404565,198.0,0
44,BasicRequest,1,1380,1380,2985;-1;-1,2973;-1;-1,,,,,75.71814732417145,1051.6409350579368,0:t_wait:172.05300945996873;t_drive:105.71814732417147;fare:105;vid:0,,,0.0,7.0,1542.7466710613514,1648.4648183855227,105.0,0
57,BasicRequest,1,1680,1680,2986;-1;-1,2966;-1;-1,,,,,310.6460860414884,2452.019953568699,0:,,,,,,,,0
40,BasicRequest,1,1320,1320,2970;-1;-1,2988;-1;-1,,,,,125.1181991475778,1089.6601840862809,0:t_wait:206.22323194112596;t_drive:155.1181991475778;fare:108;vid:4,,,0,4,1526.2232319411262,1681.3414310887044,108,0
39,BasicRequest,1,1320,1320,2992;-1;-1,2972;-1;-1,,,,,188.05095992337937,2128.104221158046,0:t_wait:159.29316373321308;t_drive:218.05095992337942;fare:212;vid:5,,,0.0,1.0,1487.4381170334848,1774.5817649568642,212.0,0
61,BasicRequest,1,1800,1800,2990;-1;-1,2972;-1;-1,,,,,119.50695650951727,1049.0361952928322,0:,,,,,,,,0
48,BasicRequest,1,1500,1500,2970;-1;-1,2984;-1;-1,,,,,220.45558119883816,1786.1421290379371,0:t_wait:151.27250713813646;t_drive:250.45558119883822;fare:178;vid:5,,,0,4,1526.2232319411262,1853.993712568536,178,0
52,BasicRequest,1,1560,1560,2976;-1;-1,2980;-1;-1,,,,,218.71001463500278,1779.1452794361685,0:t_wait:43.1750393734269;t_drive:248.71001463500284;fare:177;vid:6,,,0,6,1603.1750393734267,1851.8850540084295,177,0
49,BasicRequest,1,1500,1500,2985;-1;-1,2971;-1;-1,,,,,164.6347673666765,1859.0277426936095,0:t_wait:182.09776835853495;t_drive:194.63476736667644;fare:185;vid:0,,,0,7,1542.7466710613514,1807.0306864280278,185,0
51,BasicRequest,1,1560,1560,2984;-1;-1,2990;-1;-1,,,,,201.62318455634957,1680.1932046362463,0:t_wait:48.024857898679784;t_drive:231.62318455634954;fare:168;vid:8,,,0,8,1608.0248578986798,1839.6480424550296,168,0
45,BasicRequest,1,1440,1440,2976;-1;-1,2969;-1;-1,,,,,227.2210464187139,2155.6176815340255,0:t_wait:119.66172520545229;t_drive:257.22104641871397;fare:215;vid:8,,,0,8,1559.6617252054523,1916.3675236241666,215,0
50,BasicRequest,1,1560,1560,2968;-1;-1,2985;-1;-1,,,,,233.72838584208571,2369.4729144734133,0:t_wait:168.39269996605822;t_drive:263.7283858420858;fare:236;vid:5,,,0,1,1584.6805520915093,1951.6930887907379,236,0
46,BasicRequest,1,1440,1440,2991;-1;-1,2976;-1;-1,,,,,241.50016355996672,2179.155790392095,0:t_wait:188.33760176610303;t_drive:271.5001635599667;fare:217;vid:5,,,0,3,1677.9592503764595,1949.4594139364262,217,0
55,BasicRequest,1,1620,1620,2981;-1;-1,2993;-1;-1,,,,,230.33291487224398,3062.6160462581374,0:t_wait:139.9404121392247;t_drive:260.3329148722439;fare:306;vid:0,,,0,0,1759.9404121392245,2020.2733270114684,306,0
53,BasicRequest,1,1620,1620,2970;-1;-1,2975;-1;-1,,,,,196.67695541789826,2138.531028482485,0:t_wait:151.27250713813646;t_drive:226.67695541789817;fare:213;vid:5,,,0,5,1771.2725071381365,2046.3843425560347,213,0
67,BasicRequest,1,1980,1980,2992;-1;-1,2968;-1;-1,,,,,28.14974705802471,390.9687091392321,0:t_wait:104.67725145842451;t_drive:58.149747058024786;fare:100;vid:0,,,0,0,2084.6772514584245,2142.826998516449,100,0
56,BasicRequest,1,1680,1680,2977;-1;-1,2980;-1;-1,,,,,188.55199336745426,1527.828435539931,0:t_wait:251.03528091826;t_drive:218.5519933674541;fare:152;vid:2,,,0,2,1931.0352809182596,2149.587274285713,152,0
59,BasicRequest,1,1740,1740,2990;-1;-1,2977;-1;-1,,,,,245.86626401797153,2048.885533483096,0:t_wait:68.65434717903872;t_drive:341.0630560179716;fare:204;vid:5,,,0,5,1808.6543471790385,2149.717403197009,204,0
66,BasicRequest,1,1920,1920,2984;-1;-1,2989;-1;-1,,,,,160.43873578345932,1836.5458648621607,0:t_wait:77.82254662965397;t_drive:190.43873578345938;fare:183;vid:3,,,0,3,1997.8225466296537,2188.2612824131143,183,0
58,BasicRequest,1,1740,1740,2987;-1;-1,2970;-1;-1,,,,,182.8949797248651,1680.7188240627274,0:t_wait:251.57444421626178;t_drive:212.89497972486515;fare:168;vid:4,,,0,4,1991.5744442162609,2204.469423941127,168,0
69,BasicRequest,1,2040,2040,2984;-1;-1,2976;-1;-1,,,,,13.367747306772614,111.3978942231051,0:t_wait:186.04403462268874;t_drive:43.3677473067728;fare:100;vid:5,,,0,5,2226.0440346226874,2269.4117819294597,100,0
65,BasicRequest,1,1920,1920,2966;-1;-1,2992;-1;-1,,,,,131.62933504116845,1285.4828948015352,0:t_wait:293.5261326920445;t_drive:161.62933504116836;fare:128;vid:7,,,0.0,8.0,2134.8785999999986,2296.5079350411675,128.0,0
77,BasicRequest,1,2340,2340,2969;-1;-1,2977;-1;-1,,,,,256.65680684883455,2203.346162362212,0:,,,,,,,,0
62,BasicRequest,1,1800,1800,2979;-1;-1,2989;-1;-1,,,,,242.72360267082513,2545.239488923543,0:t_wait:295.4499117422879;t_drive:272.72360267082513;fare:254;vid:3,,,0,6,2036.5129257507167,2355.519040421544,254,0
70,BasicRequest,1,2160,2160,2987;-1;-1,2989;-1;-1,,,,,69.140516135734,805.5238179628254,0:t_wait:179.69861039586476;t_drive:99.14051613573383;fare:100;vid:1,,,0,6,2256.3785242858094,2355.519040421544,100,0
60,BasicRequest,1,1800,1800,2993;-1;-1,2975;-1;-1,,,,,269.9876786663855,2661.412004659013,0:t_wait:220.27332701146838;t_drive:299.9876786663856;fare:266;vid:0,,,0,0,2020.2733270114684,2420.9512502492826,266,0
63,BasicRequest,1,1860,1860,2978;-1;-1,2971;-1;-1,,,,,294.0085214268692,2450.0710118905763,0:t_wait:251.93554273054542;t_drive:324.00852142686927;fare:245;vid:1,,,0,1,2111.9355427305445,2435.944064157413,245,0
76,BasicRequest,1,2340,2340,2967;-1;-1,2968;-1;-1,,,,,26.294029957853784,365.19486052574706,0:t_wait:37.01732852874238;t_drive:56.29402995785358;fare:100;vid:8,,,0,8,2377.017328528743,2433.311358486596,100,0
64,BasicRequest,1,1920,1920,2980;-1;-1,2973;-1;-1,,,,,299.1366948535655,2548.14656378234,0:t_wait:181.4526358404555;t_drive:329.1366948535656;fare:254;vid:8,,,0.0,2.0,2149.587274285713,2478.7239691392792,254.0,0
84,BasicRequest,1,2520,2520,2986;-1;-1,2971;-1;-1,,,,,143.92572934944374,1571.402214676488,0:,,,,,,,,0
72,BasicRequest,1,2280,2280,2972;-1;-1,2981;-1;-1,,,,,196.4037047574209,2106.0954485983193,0:t_wait:38.74411728240739;t_drive:226.4037047574211;fare:210;vid:3,,,0,3,2318.744117282408,2545.14782203983,210,0
73,BasicRequest,1,2280,2280,2972;-1;-1,2981;-1;-1,,,,,196.4037047574209,2106.0954485983193,0:t_wait:38.74411728240739;t_drive:226.4037047574211;fare:210;vid:3,,,0,3,2318.744117282408,2545.14782203983,210,0
68,BasicRequest,1,2040,2040,2991;-1;-1,2983;-1;-1,,,,,292.24421954165257,3171.840523572809,0:t_wait:123.43096633753157;t_drive:322.24421954165246;fare:317;vid:7,,,0.0,7.0,2163.430966337532,2609.9523973077567,317.0,0
86,BasicRequest,1,2640,2640,2984;-1;-1,2985;-1;-1,,,,,44.90889004259791,386.725802383677,0:,,,,,,,,0
78,BasicRequest,1,2400,2400,2991;-1;-1,2989;-1;-1,,,,,159.99169603665342,1678.2737610311506,0:t_wait:53.74452723135846;t_drive:189.9916960366536;fare:167;vid:4,,,0,4,2453.7445272313585,2643.736223268012,167,0
